#       XLXHosts.txt
#
#       Written for Pi-Star Digital Voice Node by Andy Taylor (MW0MWZ)
#       Origional idea from Jonathan Naylor (G4KLX)
#
#       Updated on Wednesday 22nd of October 2025
#
#	The format of this file is:
#	XLX Number;host;default
#
#	Downloaded from: http://www.pistar.uk/downloads/XLXHosts.txt
#	Source from: http://xlxapi.rlx.lu/api.php?do=GetXLXDMRMaster
#
#########################################################################
#
#	XLX Hosts Below
#
#########################################################################
742;142.171.73.196;4004
743;45.74.23.180;4004
744;142.171.157.90;4004
745;131.129.108.113;4004
747;78.47.190.213;4004
748;192.168.16.29;4004
749;104.238.162.147;4004
750;203.86.206.49;4004
751;142.171.175.163;4004
755;89.234.155.6;4011
757;107.191.121.105;4004
758;222.230.76.62;4004
760;47.39.85.180;4004
762;129.21.36.65;4004
763;104.42.53.140;4004
765;153.126.212.136;4004
767;133.232.90.95;4004
768;185.228.162.185;4004
770;153.126.173.9;4004
771;220.123.96.162;4004
772;146.56.185.110;4004
773;89.36.210.213;4004
774;44.31.14.30;4004
775;51.154.232.29;4004
776;51.83.100.27;4004
777;194.182.80.219;4004
778;77.237.7.125;4004
780;172.232.190.183;4004
781;101.143.242.199;4004
787;46.41.1.96;4004
789;45.33.119.142;4004
790;77.171.126.204;4004
794;150.66.33.93;4004
797;150.66.44.81;4004
798;92.247.20.2;4004
799;77.85.53.80;4004
800;87.252.188.119;4004
801;80.108.239.88;4004
803;45.79.192.149;4004
804;45.79.195.149;4004
805;76.178.123.76;4004
806;188.63.22.20;4004
807;116.91.197.3;4004
811;194.233.84.116;4004
812;203.145.233.141;4004
814;44.199.151.113;4004
815;66.241.100.145;4004
816;35.199.38.36;4004
817;35.245.186.199;4004
818;188.166.226.76;4004
819;69.51.231.221;4004
820;172.105.180.77;4004
822;103.76.180.131;4004
824;194.195.126.139;4004
825;82.68.53.246;4004
826;8.163.29.23;4004
827;207.148.3.18;4004
828;107.174.0.140;4004
829;172.233.189.243;4004
830;216.128.136.176;4004
831;50.242.87.165;4004
833;133.208.206.214;4004
834;133.208.204.13;4004
835;149.248.11.91;4004
836;45.56.69.219;4004
837;104.220.123.135;4004
838;185.166.212.132;4004
839;16.52.146.251;4004
841;152.67.216.222;4004
844;137.226.79.122;4004
845;71.174.60.28;4004
847;98.171.104.209;4004
848;128.199.15.228;4004
850;116.203.56.12;4004
852;96.44.137.162;4004
860;24.134.86.93;4004
861;172.105.26.148;4004
862;93.40.8.26;4004
867;71.233.238.134;4004
868;178.79.136.162;4004
870;5.254.124.136;4004
871;172.236.122.177;4004
875;85.214.225.155;4004
876;82.157.177.220;4004
878;203.137.123.113;4004
880;217.62.229.90;4004
881;180.18.35.165;4004
883;153.127.25.123;4004
885;2.45.218.156;4004
886;118.163.103.178;4003
888;95.56.32.245;4004
890;217.154.223.138;4004
892;207.66.79.210;4004
893;153.233.246.135;4004
895;69.115.206.112;4004
897;109.72.66.194;4004
899;172.233.44.253;4004
900;212.72.212.173;4004
901;212.21.232.243;4004
903;149.28.189.4;4004
904;150.66.5.57;4004
905;194.208.142.209;4004
906;98.121.161.224;4004
909;198.13.49.172;4004
910;138.128.241.3;4004
911;128.199.239.91;4004
912;80.211.1.143;4004
913;68.169.168.32;4004
915;92.118.153.77;4004
917;68.171.191.38;4004
918;44.32.128.251;4004
919;128.199.235.93;4004
920;18.217.73.9;4004
921;89.240.4.99;4004
922;81.150.10.63;4004
924;85.235.151.173;4004
925;185.26.243.94;4004
926;2.59.156.115;4004
927;69.164.209.180;4004
928;66.187.76.75;4004
929;183.83.240.128;4004
930;80.211.133.104;4004
931;172.236.106.40;4004
933;51.254.33.194;4004
934;44.31.102.58;4004
935;149.28.86.139;4004
936;89.36.210.170;4004
937;81.25.49.85;4004
939;185.44.82.42;4004
940;101.167.170.95;4004
942;18.170.163.13;4004
943;15.235.72.7;4004
944;202.218.34.210;4004
945;67.253.233.113;4004
947;155.138.161.9;4004
948;46.101.36.246;4001
949;149.248.3.1;4004
950;158.64.26.134;4005
951;18.188.166.109;4004
953;47.54.46.233;4004
954;188.193.213.45;4004
955;82.165.139.66;4004
956;217.145.102.74;4004
957;87.106.196.53;4004
959;203.137.98.121;4004
960;104.153.109.233;4004
963;108.61.205.139;4004
965;80.211.190.216;4004
968;174.138.182.123;4004
969;98.123.78.30;4004
970;155.138.207.195;4004
971;81.57.58.247;4004
973;45.67.219.194;4004
974;94.177.217.52;4004
975;93.211.198.61;4004
976;80.12.83.150;4004
977;217.40.29.234;4004
978;3.96.107.200;4004
980;68.183.63.188;4004
981;172.58.164.242;4004
982;98.243.10.231;4004
983;45.76.228.241;4004
984;44.20.29.131;4004
985;213.10.4.86;4004
986;202.61.251.72;4004
987;66.218.41.35;4004
988;211.14.169.43;4004
989;66.118.221.14;4004
990;116.80.84.230;4004
991;217.77.14.42;4004
992;116.203.122.135;4004
993;133.125.62.71;4004
994;88.212.171.219;4004
995;44.62.14.194;4004
996;44.33.0.52;4004
997;5.249.145.251;4004
998;82.165.6.239;4004
999;94.177.173.53;4004
A51;159.65.190.18;4004
A57;74.193.211.18;4004
ACP;102.67.58.154;4004
ALM;78.40.108.28;4004
ALT;157.245.113.165;4004
ARG;47.206.136.224;4004
AWX;69.55.38.112;4004
BAS;79.23.55.86;4004
BAT;82.85.236.36;4004
BFN;204.111.254.237;4004
BOR;141.148.226.179;4004
BRA;92.246.129.31;4004
BTZ;142.113.129.216;4004
CA1;54.39.121.250;4004
CAN;198.98.55.19;4004
CEL;85.215.198.111;4004
CHI;99.198.100.7;4004
CHN;125.122.23.27;4004
CIS;91.92.136.92;4004
CKG;8.154.40.3;4004
CMC;2.38.77.73;4004
COD;109.237.26.51;4004
CZE;46.28.109.166;4004
DEU;85.215.138.68;4004
DF8;185.84.4.133;4004
DIG;149.56.147.144;4004
DVM;212.237.34.32;4004
EAR;213.171.208.97;4004
EMB;159.196.65.11;4004
EMO;217.160.38.80;4004
END;88.153.58.122;4004
FOX;173.230.141.125;4004
GBP;75.145.166.70;4004
GUN;128.22.137.179;4004
HAM;91.121.90.186;4004
HDH;188.90.40.207;4004
HKG;112.118.232.54;4004
HKS;62.171.159.149;4004
HRT;212.132.119.189;4004
IDK;104.220.123.135;4004
IDN;101.255.4.222;4004
ILS;66.42.118.123;4004
IND;174.137.23.148;4004
IS0;51.254.206.201;4004
IT1;141.94.26.117;4004
ITA;46.226.178.85;4004
ITM;46.226.178.86;4004
ITT;81.0.251.212;4004
JAX;3.82.79.112;4004
JDV;44.31.102.155;4004
JPN;152.117.141.6;4004
LEE;147.93.182.20;4004
LEF;77.68.25.66;4004
LXF;193.238.156.232;4004
M17;45.79.204.38;4004
MAC;217.91.43.207;4004
MGS;45.76.17.194;4004
MMG;69.161.119.123;4004
MSL;173.230.141.201;4004
NFL;72.188.18.54;4004
NLD;90.145.156.214;4004
NRW;78.43.70.83;4004
OKL;72.206.35.5;4004
PAW;216.128.141.250;4004
PGG;89.238.75.4;4004
PNY;82.25.68.8;4004
POL;185.139.125.173;4004
PRC;120.79.49.68;4004
PTA;206.189.17.7;4004
QRZ;46.59.68.211;4004
QZX;172.236.99.56;4004
RC1;91.247.248.67;4004
RHR;54.221.237.54;4004
RIP;45.33.98.67;4004
RUS;44.32.144.35;4004
SAT;149.28.241.139;4004
SCP;44.31.102.149;4004
SIN;64.112.234.163;4004
SLS;73.76.110.238;4004
SOM;45.33.73.221;4004
SP5;83.24.118.203;4004
SPB;195.209.49.123;4004
SPC;20.169.238.174;4004
TEX;104.237.135.47;4004
THA;203.150.19.24;4004
TRK;188.132.181.21;4004
TUR;188.132.181.19;4004
TYL;66.179.209.225;4004
TYO;43.233.9.107;4004
UDN;219.124.190.202;4004
UFB;97.107.140.110;4004
UFO;34.223.210.43;4004
URU;142.171.223.51;4004
US1;34.75.201.117;4004
US2;34.68.104.251;4004
US3;34.125.157.223;4004
US4;34.94.168.67;4004
US5;35.235.109.69;4004
USA;35.232.145.123;4004
UTC;67.199.170.136;4004
UTR;80.61.203.125;4004
V69;73.127.69.215;4004
VE1;44.32.224.141;4004
VE2;44.32.224.142;4004
VE3;44.32.225.44;4004
VE4;44.32.224.144;4004
VE5;44.32.224.145;4004
VE6;44.32.224.146;4004
VE7;44.32.224.147;4004
VPS;44.31.15.201;4004
WA1;172.234.231.226;4004
WGN;185.53.209.194;4004
WIT;217.154.192.23;4004
WRN;24.64.116.56;4004
WWW;2.201.23.33;4004
XME;159.89.176.136;4004
YAI;203.138.145.124;4004
YEG;219.117.204.205;4004
YKO;59.129.208.225;4004
YO2;84.232.226.95;4004
ZZZ;24.172.229.154;4004
